seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr1	161309520	161309645	126	*	Distal Intergenic	1	161240112	161251219	11108	2	11758	ENSMUST00000071718.11	-58301	ENSMUSG00000026701	Prdx6	peroxiredoxin 6	SMRT CpG 6hr
chr1	168430177	168430302	126	*	Intron (ENSMUST00000188912.6/18514, intron 1 of 7)	1	168158732	168431504	272773	2	18514	ENSMUST00000064438.10	1202	ENSMUSG00000052534	Pbx1	pre B cell leukemia homeobox 1	SMRT CpG 6hr
chr1	172590486	172590611	126	*	Promoter	1	172581758	172590568	8811	2	74748	ENSMUST00000065679.7	0	ENSMUSG00000053318	Slamf8	SLAM family member 8	SMRT CpG 6hr
chr1	174040843	174040968	126	*	Promoter	1	174041118	174043523	2406	1	258712	ENSMUST00000052975.5	-150	ENSMUSG00000045381	Olfr433	olfactory receptor 433	SMRT CpG 6hr
chr1	177282124	177282249	126	*	Distal Intergenic	1	177022116	177258203	236088	2	23797	ENSMUST00000111159.1	-23921	ENSMUSG00000019699	Akt3	thymoma viral proto-oncogene 3	SMRT CpG 6hr
chr1	177333149	177333274	126	*	Distal Intergenic	1	177022116	177258203	236088	2	23797	ENSMUST00000111159.1	-74946	ENSMUSG00000019699	Akt3	thymoma viral proto-oncogene 3	SMRT CpG 6hr
chr1	177350249	177350374	126	*	Distal Intergenic	1	177442351	177447237	4887	1	30928	ENSMUST00000195002.1	-91977	ENSMUSG00000063659	Zbtb18	zinc finger and BTB domain containing 18	SMRT CpG 6hr
chr1	177443072	177443197	126	*	Promoter	1	177443216	177447096	3881	1	30928	ENSMUST00000192699.1	-19	ENSMUSG00000063659	Zbtb18	zinc finger and BTB domain containing 18	SMRT CpG 6hr
chr1	177470223	177470348	126	*	Intron (ENSMUST00000193447.1/ENSMUST00000193447.1, intron 1 of 1)	1	177445821	177450764	4944	1	30928	ENSMUST00000077225.7	24402	ENSMUSG00000063659	Zbtb18	zinc finger and BTB domain containing 18	SMRT CpG 6hr
chr1	177471064	177471189	126	*	Intron (ENSMUST00000193447.1/ENSMUST00000193447.1, intron 1 of 1)	1	177445821	177450764	4944	1	30928	ENSMUST00000077225.7	25243	ENSMUSG00000063659	Zbtb18	zinc finger and BTB domain containing 18	SMRT CpG 6hr
chr1	177483703	177483828	126	*	Distal Intergenic	1	177445821	177450764	4944	1	30928	ENSMUST00000077225.7	37882	ENSMUSG00000063659	Zbtb18	zinc finger and BTB domain containing 18	SMRT CpG 6hr
chr1	177490001	177490126	126	*	Distal Intergenic	1	177445821	177450764	4944	1	30928	ENSMUST00000077225.7	44180	ENSMUSG00000063659	Zbtb18	zinc finger and BTB domain containing 18	SMRT CpG 6hr
chr1	181888932	181889057	126	*	Distal Intergenic	1	181905478	181906838	1361	2	13800	ENSMUST00000191649.1	17781	ENSMUSG00000022995	Enah	ENAH actin regulator	SMRT CpG 6hr
chr1	183979829	183979954	126	*	Distal Intergenic	1	184013302	184037274	23973	1	63953	ENSMUST00000139839.1	-33348	ENSMUSG00000039384	Dusp10	dual specificity phosphatase 10	SMRT CpG 6hr
chr1	184067056	184067181	126	*	Intron (ENSMUST00000048655.7/63953, intron 2 of 3)	1	184034381	184075636	41256	1	63953	ENSMUST00000048655.7	32675	ENSMUSG00000039384	Dusp10	dual specificity phosphatase 10	SMRT CpG 6hr
chr1	184079536	184079661	126	*	Distal Intergenic	1	184034381	184075636	41256	1	63953	ENSMUST00000048655.7	45155	ENSMUSG00000039384	Dusp10	dual specificity phosphatase 10	SMRT CpG 6hr
chr1	184182320	184182445	126	*	Distal Intergenic	1	184034381	184075636	41256	1	63953	ENSMUST00000048655.7	147939	ENSMUSG00000039384	Dusp10	dual specificity phosphatase 10	SMRT CpG 6hr
chr10	4601728	4601853	126	*	Distal Intergenic	10	4611593	4893083	281491	1	13982	ENSMUST00000149195.7	-9740	ENSMUSG00000019768	Esr1	estrogen receptor 1 (alpha)	SMRT CpG 6hr
chr10	4977631	4977756	126	*	Intron (ENSMUST00000105590.7/13982, intron 8 of 9)	10	4936526	5001656	65131	1	13982	ENSMUST00000137012.1	41105	ENSMUSG00000019768	Esr1	estrogen receptor 1 (alpha)	SMRT CpG 6hr
chr10	5500041	5500166	126	*	Intron (ENSMUST00000215295.1/64009, intron 2 of 145)	10	5020917	5550678	529762	2	64009	ENSMUST00000215295.1	50512	ENSMUSG00000096054	Syne1	spectrin repeat containing, nuclear envelope 1	SMRT CpG 6hr
chr10	7063087	7063212	126	*	Distal Intergenic	10	6911543	7052478	140936	2	320495	ENSMUST00000086896.9	-10609	ENSMUSG00000064065	Ipcef1	interaction protein for cytohesin exchange factors 1	SMRT CpG 6hr
chr10	8759308	8759433	126	*	Intron (ENSMUST00000015449.5/70097, intron 8 of 19)	10	8744599	8756761	12163	2	70097	ENSMUST00000212869.1	-2547	ENSMUSG00000015305	Sash1	SAM and SH3 domain containing 1	SMRT CpG 6hr
chr10	8834003	8834128	126	*	Intron (ENSMUST00000015449.5/70097, intron 2 of 19)	10	8813722	8886052	72331	2	70097	ENSMUST00000213032.1	51924	ENSMUSG00000015305	Sash1	SAM and SH3 domain containing 1	SMRT CpG 6hr
chr10	8885922	8886047	126	*	Promoter	10	8813722	8886052	72331	2	70097	ENSMUST00000213032.1	5	ENSMUSG00000015305	Sash1	SAM and SH3 domain containing 1	SMRT CpG 6hr
chr10	10457116	10457241	126	*	Intron (ENSMUST00000179956.7/215772, intron 1 of 36)	10	10335703	10472314	136612	2	215772	ENSMUST00000179956.7	15073	ENSMUSG00000050994	Adgb	androglobin	SMRT CpG 6hr
chr10	10476672	10476797	126	*	Distal Intergenic	10	10400560	10472326	71767	2	215772	ENSMUST00000132573.1	-4346	ENSMUSG00000050994	Adgb	androglobin	SMRT CpG 6hr
chr10	14325076	14325201	126	*	Distal Intergenic	10	14530916	14544995	14080	2	215798	ENSMUST00000207953.1	219794	ENSMUSG00000039116	Adgrg6	adhesion G protein-coupled receptor G6	SMRT CpG 6hr
chr10	14475092	14475217	126	*	Intron (ENSMUST00000041168.5/215798, intron 2 of 24)	10	14530916	14544995	14080	2	215798	ENSMUST00000207953.1	69778	ENSMUSG00000039116	Adgrg6	adhesion G protein-coupled receptor G6	SMRT CpG 6hr
chr10	14517424	14517549	126	*	Intron (ENSMUST00000041168.5/215798, intron 2 of 24)	10	14530916	14544995	14080	2	215798	ENSMUST00000207953.1	27446	ENSMUSG00000039116	Adgrg6	adhesion G protein-coupled receptor G6	SMRT CpG 6hr
chr10	19614456	19614581	126	*	Distal Intergenic	10	19621998	19634681	12684	1	237310	ENSMUST00000036564.7	-7417	ENSMUSG00000039760	Il22ra2	interleukin 22 receptor, alpha 2	SMRT CpG 6hr
chr10	19660087	19660212	126	*	Exon (ENSMUST00000052806.7/ENSMUST00000052806.7, exon 4 of 4)	10	19621998	19634681	12684	1	237310	ENSMUST00000036564.7	38089	ENSMUSG00000039760	Il22ra2	interleukin 22 receptor, alpha 2	SMRT CpG 6hr
chr10	20770454	20770579	126	*	Intron (ENSMUST00000213510.1/ENSMUST00000213510.1, intron 3 of 4)	10	20398004	20725078	327075	2	29863	ENSMUST00000020165.13	-45376	ENSMUSG00000019990	Pde7b	phosphodiesterase 7B	SMRT CpG 6hr
chr10	20772164	20772289	126	*	Intron (ENSMUST00000213510.1/ENSMUST00000213510.1, intron 3 of 4)	10	20398004	20725078	327075	2	29863	ENSMUST00000020165.13	-47086	ENSMUSG00000019990	Pde7b	phosphodiesterase 7B	SMRT CpG 6hr
chr10	20835261	20835386	126	*	Distal Intergenic	10	20398004	20725078	327075	2	29863	ENSMUST00000020165.13	-110183	ENSMUSG00000019990	Pde7b	phosphodiesterase 7B	SMRT CpG 6hr
chr10	20966231	20966356	126	*	Intron (ENSMUST00000105525.11/52906, intron 6 of 23)	10	20959684	21080429	120746	1	52906	ENSMUST00000213104.1	6547	ENSMUSG00000019986	Ahi1	Abelson helper integration site 1	SMRT CpG 6hr
chr10	21908216	21908341	126	*	Intron (ENSMUST00000120509.7/20393, intron 1 of 13)	10	21928470	21990402	61933	1	20393	ENSMUST00000124203.1	-20129	ENSMUSG00000019970	Sgk1	serum/glucocorticoid regulated kinase 1	SMRT CpG 6hr
chr10	30738522	30738647	126	*	Intron (ENSMUST00000215740.1/211329, intron 1 of 14)	10	30694165	30722705	28541	2	211329	ENSMUST00000217398.1	-15817	ENSMUSG00000039697	Ncoa7	nuclear receptor coactivator 7	SMRT CpG 6hr
chr10	39731805	39731930	126	*	Promoter	10	39622625	39731816	109192	2	327744	ENSMUST00000143651.7	0	ENSMUSG00000087177	E130307A14Rik	RIKEN cDNA E130307A14 gene	SMRT CpG 6hr
chr10	54075595	54075720	126	*	Promoter	10	53907010	54075709	168700	2	17155	ENSMUST00000105470.8	0	ENSMUSG00000003746	Man1a	mannosidase 1, alpha	SMRT CpG 6hr
chr10	54119387	54119512	126	*	Distal Intergenic	10	53907444	54076609	169166	2	17155	ENSMUST00000220088.1	-42778	ENSMUSG00000003746	Man1a	mannosidase 1, alpha	SMRT CpG 6hr
chr10	57637184	57637309	126	*	Intron (ENSMUST00000095668.9/18768, intron 1 of 5)	10	57640960	57716906	75947	1	18768	ENSMUST00000176741.7	-3651	ENSMUSG00000019876	Pkib	protein kinase inhibitor beta, cAMP dependent, testis specific	SMRT CpG 6hr
chr10	57721136	57721261	126	*	Intron (ENSMUST00000095668.9/18768, intron 4 of 5)	10	57727981	57736441	8461	1	18768	ENSMUST00000176354.1	-6720	ENSMUSG00000019876	Pkib	protein kinase inhibitor beta, cAMP dependent, testis specific	SMRT CpG 6hr
chr10	57727572	57727697	126	*	Promoter	10	57727981	57736441	8461	1	18768	ENSMUST00000176354.1	-284	ENSMUSG00000019876	Pkib	protein kinase inhibitor beta, cAMP dependent, testis specific	SMRT CpG 6hr
chr10	58352011	58352136	126	*	Intron (ENSMUST00000020078.13/110829, intron 1 of 9)	10	58323466	58424691	101226	1	110829	ENSMUST00000020078.13	28545	ENSMUSG00000019920	Lims1	LIM and senescent cell antigen-like domains 1	SMRT CpG 6hr
chr10	58382101	58382226	126	*	Intron (ENSMUST00000020078.13/110829, intron 1 of 9)	10	58394373	58421783	27411	1	110829	ENSMUST00000020077.10	-12147	ENSMUSG00000019920	Lims1	LIM and senescent cell antigen-like domains 1	SMRT CpG 6hr
chr10	61373983	61374108	126	*	Intron (ENSMUST00000020289.9/27355, intron 1 of 19)	10	61350950	61381993	31044	2	27355	ENSMUST00000219132.1	7885	ENSMUSG00000020092	Pald1	phosphatase domain containing, paladin 1	SMRT CpG 6hr
chr10	61381931	61382056	126	*	Promoter	10	61350950	61381993	31044	2	27355	ENSMUST00000219132.1	0	ENSMUSG00000020092	Pald1	phosphatase domain containing, paladin 1	SMRT CpG 6hr
chr10	62340365	62340490	126	*	Promoter	10	62268855	62340542	71688	2	15275	ENSMUST00000099691.10	52	ENSMUSG00000037012	Hk1	hexokinase 1	SMRT CpG 6hr
chr10	75429549	75429674	126	*	Intron (ENSMUST00000039925.7/103149, intron 5 of 9)	10	75428181	75430319	2139	1	103149	ENSMUST00000129946.1	1368	ENSMUSG00000033427	Upb1	ureidopropionase, beta	SMRT CpG 6hr
chr10	93309801	93309926	126	*	Promoter	10	93249323	93310811	61489	2	13713	ENSMUST00000129827.7	885	ENSMUSG00000008398	Elk3	ELK3, member of ETS oncogene family	SMRT CpG 6hr
chr10	94354594	94354719	126	*	Intron (ENSMUST00000147869.1/319880, intron 1 of 1)	10	94312137	94375595	63459	1	319880	ENSMUST00000139230.1	42457	ENSMUSG00000020023	Tmcc3	transmembrane and coiled coil domains 3	SMRT CpG 6hr
chr10	94356855	94356980	126	*	Intron (ENSMUST00000147869.1/319880, intron 1 of 1)	10	94312137	94375595	63459	1	319880	ENSMUST00000139230.1	44718	ENSMUSG00000020023	Tmcc3	transmembrane and coiled coil domains 3	SMRT CpG 6hr
chr10	94576042	94576167	126	*	Promoter	10	94576263	94588801	12539	1	319880	ENSMUST00000117929.1	-96	ENSMUSG00000020023	Tmcc3	transmembrane and coiled coil domains 3	SMRT CpG 6hr
chr10	94844827	94844952	126	*	Intron (ENSMUST00000099337.4/54712, intron 12 of 30)	10	94837211	94843808	6598	2	54712	ENSMUST00000180514.1	-1019	ENSMUSG00000074785	Plxnc1	plexin C1	SMRT CpG 6hr
chr10	95416726	95416851	126	*	Promoter	10	95411490	95416857	5368	2	216233	ENSMUST00000020215.15	6	ENSMUSG00000020027	Socs2	suppressor of cytokine signaling 2	SMRT CpG 6hr
chr10	100160377	100160502	126	*	Distal Intergenic	10	100088056	100097181	9126	1	17311	ENSMUST00000219881.1	72321	ENSMUSG00000019966	Kitl	kit ligand	SMRT CpG 6hr
chr10	111516294	111516419	126	*	Distal Intergenic	10	111507696	111508165	470	1	21664	ENSMUST00000186359.1	8598	ENSMUSG00000020205	Phlda1	pleckstrin homology like domain, family A, member 1	SMRT CpG 6hr
chr10	111540064	111540189	126	*	Distal Intergenic	10	111507696	111508165	470	1	21664	ENSMUST00000186359.1	32368	ENSMUSG00000020205	Phlda1	pleckstrin homology like domain, family A, member 1	SMRT CpG 6hr
chr10	111544129	111544254	126	*	Distal Intergenic	10	111507696	111508165	470	1	21664	ENSMUST00000186359.1	36433	ENSMUSG00000020205	Phlda1	pleckstrin homology like domain, family A, member 1	SMRT CpG 6hr
chr10	116330561	116330686	126	*	Intron (ENSMUST00000218553.1/19263, intron 10 of 33)	10	116301372	116389535	88164	1	19263	ENSMUST00000092167.6	29189	ENSMUSG00000020154	Ptprb	protein tyrosine phosphatase, receptor type, B	SMRT CpG 6hr
chr10	117275727	117275852	126	*	Downstream (1-2kb)	10	117277331	117282321	4991	2	17105	ENSMUST00000092163.8	6469	ENSMUSG00000069516	Lyz2	lysozyme 2	SMRT CpG 6hr
chr10	117301819	117301944	126	*	Distal Intergenic	10	117287797	117292868	5072	2	17110	ENSMUST00000092162.6	-8951	ENSMUSG00000069515	Lyz1	lysozyme 1	SMRT CpG 6hr
chr10	122736932	122737057	126	*	Intron (ENSMUST00000162853.7/319468, intron 1 of 5)	10	122757198	122811471	54274	1	319468	ENSMUST00000160315.1	-20141	ENSMUSG00000034613	Ppm1h	protein phosphatase 1H (PP2C domain containing)	SMRT CpG 6hr
chr10	122807205	122807330	126	*	Intron (ENSMUST00000162853.7/319468, intron 3 of 5)	10	122811244	122815871	4628	1	319468	ENSMUST00000159885.1	-3914	ENSMUSG00000034613	Ppm1h	protein phosphatase 1H (PP2C domain containing)	SMRT CpG 6hr
chr10	122815216	122815341	126	*	Intron (ENSMUST00000162853.7/319468, intron 4 of 5)	10	122811447	122886293	74847	1	319468	ENSMUST00000161371.1	3769	ENSMUSG00000034613	Ppm1h	protein phosphatase 1H (PP2C domain containing)	SMRT CpG 6hr
chr10	127604659	127604784	126	*	Intron (ENSMUST00000049149.14/16971, intron 6 of 88)	10	127599884	127620922	21039	2	16971	ENSMUST00000118455.1	16138	ENSMUSG00000040249	Lrp1	low density lipoprotein receptor-related protein 1	SMRT CpG 6hr
chr10	128256495	128256620	126	*	Distal Intergenic	10	128254096	128255645	1550	1	28194	ENSMUST00000060782.4	2399	ENSMUSG00000051716	Apon	apolipoprotein N	SMRT CpG 6hr
chr10	128284321	128284446	126	*	Promoter	10	128284107	128290712	6606	1	20847	ENSMUST00000220277.1	214	ENSMUSG00000040033	Stat2	signal transducer and activator of transcription 2	SMRT CpG 6hr
chr10	128287138	128287263	126	*	Intron (ENSMUST00000085708.2/20847, intron 22 of 23)	10	128284107	128290712	6606	1	20847	ENSMUST00000220277.1	3031	ENSMUSG00000040033	Stat2	signal transducer and activator of transcription 2	SMRT CpG 6hr
chr10	130318838	130318963	126	*	Distal Intergenic	10	130322877	130364111	41235	1	67596	ENSMUST00000217702.1	-3914	ENSMUSG00000034833	Tespa1	thymocyte expressed, positive selection associated 1	SMRT CpG 6hr
chr11	4261303	4261428	126	*	Intron (ENSMUST00000066283.11/16878, intron 1 of 3)	11	4257557	4272514	14958	1	16878	ENSMUST00000066283.11	3746	ENSMUSG00000034394	Lif	leukemia inhibitory factor	SMRT CpG 6hr
chr11	5742287	5742412	126	*	Intron (ENSMUST00000053427.10/72046, intron 1 of 4)	11	5713417	5741150	27734	2	72046	ENSMUST00000093362.11	-1137	ENSMUSG00000049680	Urgcp	upregulator of cell proliferation	SMRT CpG 6hr
chr11	6200125	6200250	126	*	Promoter	11	6105691	6200415	94725	2	209586	ENSMUST00000066496.9	165	ENSMUSG00000053838	Nudcd3	NudC domain containing 3	SMRT CpG 6hr
chr11	9011120	9011245	126	*	Promoter	11	8993137	9011160	18024	2	15574	ENSMUST00000129115.1	0	ENSMUSG00000020413	Hus1	HUS1 checkpoint clamp component	SMRT CpG 6hr
chr11	9136562	9136687	126	*	Distal Intergenic	11	9133015	9136082	3068	1	22271	ENSMUST00000146696.1	3547	ENSMUSG00000020407	Upp1	uridine phosphorylase 1	SMRT CpG 6hr
chr11	9146786	9146911	126	*	Distal Intergenic	11	9133015	9136082	3068	1	22271	ENSMUST00000146696.1	13771	ENSMUSG00000020407	Upp1	uridine phosphorylase 1	SMRT CpG 6hr
chr11	9531797	9531922	126	*	Intron (ENSMUST00000042740.12/268379, intron 45 of 61)	11	9193451	9256178	62728	1	268379	ENSMUST00000151522.1	338346	ENSMUSG00000004668	Abca13	ATP-binding cassette, sub-family A (ABC1), member 13	SMRT CpG 6hr
chr11	23023208	23023333	126	*	Intron (ENSMUST00000172602.7/73873, intron 3 of 3)	11	23020556	23023730	3175	1	73873	ENSMUST00000151877.1	2652	ENSMUSG00000049811	Fam161a	family with sequence similarity 161, member A	SMRT CpG 6hr
chr11	26140111	26140236	126	*	Intron (ENSMUST00000125773.7/70626, intron 1 of 5)	11	25849297	26081600	232304	2	70626	ENSMUST00000135168.1	-58511	NA	5730522E02Rik	RIKEN cDNA 5730522E02 gene	SMRT CpG 6hr
chr11	43174850	43174975	126	*	Intron (ENSMUST00000077659.5/319767, intron 3 of 21)	11	43155855	43202220	46366	1	319767	ENSMUST00000137991.1	18995	ENSMUSG00000055415	Atp10b	ATPase, class V, type 10B	SMRT CpG 6hr
chr11	43182995	43183120	126	*	Intron (ENSMUST00000077659.5/319767, intron 3 of 21)	11	43155855	43202220	46366	1	319767	ENSMUST00000137991.1	27140	ENSMUSG00000055415	Atp10b	ATPase, class V, type 10B	SMRT CpG 6hr
chr11	44390126	44390251	126	*	Distal Intergenic	11	44400063	44414010	13948	1	16160	ENSMUST00000170513.2	-9812	ENSMUSG00000004296	Il12b	interleukin 12b	SMRT CpG 6hr
chr11	44417461	44417586	126	*	Distal Intergenic	11	44400063	44414033	13971	1	16160	ENSMUST00000102796.9	17398	ENSMUSG00000004296	Il12b	interleukin 12b	SMRT CpG 6hr
chr11	45155918	45156043	126	*	Distal Intergenic	11	45102866	45116928	14063	2	100504255	ENSMUST00000143869.1	-38990	ENSMUSG00000084773	Gm12159	predicted gene 12159	SMRT CpG 6hr
chr11	45156921	45157046	126	*	Distal Intergenic	11	45102866	45116928	14063	2	100504255	ENSMUST00000143869.1	-39993	ENSMUSG00000084773	Gm12159	predicted gene 12159	SMRT CpG 6hr
